BLI	1996	185606	12398
BLI	1997	147699	7394
BLI	1998	124303	5610
BLI	1999	129619	5525
BLI	2000	150811	6234
BLI	2001	131910	5749
BLI	2002	134260	5584
BLI	2003	123837	6597
BLI	2004	153833	6890
BLI	2005	190305	6957
BLI	2006	252563	8159
BLI	2007	439618	8897
BLI	2008	498754	8101
BLI	2009	584661	8156
BMC	1996		
BMC	2003	0	2
BMG	1993	91	4
BMG	1997	0	6
BMG	1998	0	8
BMG	1999	0	2
BMG	2000	587	5
BMG	2001	291	4
BMG	2002	1387	33
BMG	2003	2469	48
BMG	2004	1545	52
BMG	2005	2159	42
BMG	2006	2157	33
BMG	2007	2384	46
BMG	2008	2614	59
BMG	2009	2442	55
BMI	1991	38559	3603
BMI	1992	106798	7998
BMI	1993	117195	7661
BMI	1994	122875	8621
BMI	1995	112315	8468
BMI	1996	108695	7592
BMI	1997	266986	12125
BMI	1998	389674	15730
BMI	1999	465797	17970
BMI	2000	483307	17260
BMI	2001	412579	15389
BMI	2002	407877	15291
BMI	2003	413123	13256
BMI	2004	435274	13097
BMI	2005	451693	11898
BMI	2006	507240	12537
BMI	2007	519776	12720
BMI	2008	521093	11812
BMI	2009	484455	10072
BNA	1990	7542345	109275
BNA	1991	8284590	121534
BNA	1992	9458814	127033
BNA	1993	8169278	120188
BNA	1994	7723906	108041
BNA	1995	6814763	91841
BNA	1996	7154389	88068
BNA	1997	7888097	94990
BNA	1998	8460023	102567
BNA	1999	9121676	109381
BNA	2000	9732406	117956
BNA	2001	9115764	118463
BNA	2002	8603380	119946
BNA	2003	8625208	136203
BNA	2004	9088349	141162
BNA	2005	9421599	140998
BNA	2006	9791502	137160
BNA	2007	9963824	137614
BNA	2008	9399835	128128
BNA	2009	8691353	121085
BOK	2003		
BOK	2004		
BOK	2005		
BOK	2006	0	8
BOK	2007		
BOK	2008	0	7
BOK	2009	0	6
BOS	1990	17552411	206367
BOS	1991	16257962	194790
BOS	1992	17068747	241790
BOS	1993	17843551	252839
BOS	1994	18670898	252109
BOS	1995	18744326	256313
BOS	1996	19156403	225074
BOS	1997	19084629	222158
BOS	1998	19495622	226850
BOS	1999	19868303	240397
BOS	2000	20502352	265324
BOS	2001	17617067	263578
BOS	2002	17059624	248144
BOS	2003	17511095	259461
BOS	2004	19942979	283167
BOS	2005	20545702	281670
BOS	2006	21345974	282562
BOS	2007	21762622	277326
BOS	2008	20270118	257044
BOS	2009	20123077	252735
BPT	1991	106	2
BPT	1992	3125	134
BPT	1993	81364	5065
