ATL	33.6366	-84.428	68852467	793711	2009
ATO	39.3333	-82.1			2005
ATW	44.2666	-88.5166	422834	14477	1999
ATW	44.2666	-88.5166	308466	9160	1990
ATW	44.2666	-88.5166	274855	7900	1991
ATW	44.2666	-88.5166	295382	8472	1992
ATW	44.2666	-88.5166	288710	7880	1993
ATW	44.2666	-88.5166	251838	6153	1994
ATW	44.2666	-88.5166	250476	5462	1995
ATW	44.2666	-88.5166	251720	5407	1996
ATW	44.2666	-88.5166	316502	9102	1997
ATW	44.2666	-88.5166	422484	13538	1998
ATW	44.2666	-88.5166	479260	18272	2000
ATW	44.2666	-88.5166	414149	14842	2001
ATW	44.2666	-88.5166	419480	12912	2002
ATW	44.2666	-88.5166	497404	17829	2003
ATW	44.2666	-88.5166	577222	19688	2004
ATW	44.2666	-88.5166	597484	20092	2005
ATW	44.2666	-88.5166	564553	19944	2006
ATW	44.2666	-88.5166	571902	19603	2007
ATW	44.2666	-88.5166	515089	17113	2008
ATW	44.2666	-88.5166	517942	13730	2009
ATY	44.9166	-97.15	49239	2820	2006
ATY	44.9166	-97.15	26590	1869	1997
ATY	44.9166	-97.15	55531	3642	1998
ATY	44.9166	-97.15	45867	3077	1999
ATY	44.9166	-97.15	26879	2616	2000
ATY	44.9166	-97.15	13016	1821	2001
ATY	44.9166	-97.15	24056	2141	2002
ATY	44.9166	-97.15	15519	2004	2003
ATY	44.9166	-97.15	17709	2076	2004
ATY	44.9166	-97.15	26859	2197	2005
ATY	44.9166	-97.15	45885	2657	2007
ATY	44.9166	-97.15	48053	2765	2008
ATY	44.9166	-97.15	44126	2776	2009
AUG	44.3166	-69.8	8341	2052	2004
AUG	44.3166	-69.8	9178	2323	2005
AUG	44.3166	-69.8	1954	643	2002
AUG	44.3166	-69.8	8460	2300	2006
AUG	44.3166	-69.8	8183	2233	2007
AUG	44.3166	-69.8	6562	2210	2008
AUG	44.3166	-69.8	7518	1752	2009
AUG	44.3166	-69.8	5938	2248	2003
AUO	32.6166	-85.4333			2006
AUO	32.6166	-85.4333			2007
AUO	32.6166	-85.4333	4	3	2008
AUO	32.6166	-85.4333			2009
AUS	30.1944	-97.67	6784050	93341	2004
AUS	30.1944	-97.67	4300836	56612	1990
AUS	30.1944	-97.67	4204388	58498	1991
AUS	30.1944	-97.67	4484610	57897	1992
AUS	30.1944	-97.67	4723335	60112	1993
AUS	30.1944	-97.67	5208054	65655	1994
AUS	30.1944	-97.67	5480265	69631	1995
AUS	30.1944	-97.67	5872559	71762	1996
AUS	30.1944	-97.67	6123464	71925	1997
AUS	30.1944	-97.67	6303515	75991	1998
AUS	30.1944	-97.67	6817941	85069	1999
AUS	30.1944	-97.67	7410103	84178	2000
AUS	30.1944	-97.67	6896115	84330	2001
AUS	30.1944	-97.67	6302292	80606	2002
AUS	30.1944	-97.67	6239152	90022	2003
AUS	30.1944	-97.67	7220486	94251	2005
AUS	30.1944	-97.67	7816075	97225	2006
AUS	30.1944	-97.67	8300297	105616	2007
AUS	30.1944	-97.67	8289587	101565	2008
AUS	30.1944	-97.67	7739896	88071	2009
AVL	35.4361	-82.5416	276686	5880	1990
AVL	35.4361	-82.5416	325653	7970	1991
AVL	35.4361	-82.5416	315838	5346	1992
AVL	35.4361	-82.5416	356905	7247	1993
AVL	35.4361	-82.5416	505496	9932	1994
AVL	35.4361	-82.5416	444147	9408	1995
AVL	35.4361	-82.5416	390785	9368	1996
AVL	35.4361	-82.5416	416873	9538	1997
AVL	35.4361	-82.5416	418033	9526	1998
AVL	35.4361	-82.5416	355244	9080	1999
AVL	35.4361	-82.5416	432461	10975	2000
AVL	35.4361	-82.5416	415961	11303	2001
AVL	35.4361	-82.5416	403653	13097	2002
AVL	35.4361	-82.5416	445533	15625	2003
AVL	35.4361	-82.5416	528658	17922	2004
AVL	35.4361	-82.5416	629968	17978	2005
AVL	35.4361	-82.5416	577724	16766	2006
AVL	35.4361	-82.5416	581001	16091	2007
AVL	35.4361	-82.5416	562852	16058	2008
AVL	35.4361	-82.5416	585469	14561	2009
AVP	41.3383	-75.7233	208384	5095	1999
AVP	41.3383	-75.7233	375465	8240	1990
AVP	41.3383	-75.7233	282278	7621	1991
AVP	41.3383	-75.7233	263799	4524	1992
AVP	41.3383	-75.7233	308092	5062	1993
